Entity,Code,Date,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
United Arab Emirates,ARE,2020-10-10,1129,1
United Arab Emirates,ARE,2020-10-11,1096,2
United Arab Emirates,ARE,2020-10-12,1064,1
United Arab Emirates,ARE,2020-10-13,1315,2
United Arab Emirates,ARE,2020-10-14,1431,2
United Arab Emirates,ARE,2020-10-15,1398,2
United Arab Emirates,ARE,2020-10-16,1412,3
United Arab Emirates,ARE,2020-10-17,1538,4
United Arab Emirates,ARE,2020-10-18,1215,4
United Arab Emirates,ARE,2020-10-19,915,3
United Arab Emirates,ARE,2020-10-20,1077,4
United Arab Emirates,ARE,2020-10-21,1538,2
United Arab Emirates,ARE,2020-10-22,1578,2
United Arab Emirates,ARE,2020-10-23,1563,1
United Arab Emirates,ARE,2020-10-24,1491,0
United Arab Emirates,ARE,2020-10-25,1359,2
United Arab Emirates,ARE,2020-10-26,1111,3
United Arab Emirates,ARE,2020-10-27,1390,2
United Arab Emirates,ARE,2020-10-28,1400,3
United Arab Emirates,ARE,2020-10-29,1312,3
United Arab Emirates,ARE,2020-10-30,1172,2
United Arab Emirates,ARE,2020-10-31,1121,5
United Arab Emirates,ARE,2020-11-01,1278,1
United Arab Emirates,ARE,2020-11-02,1234,1
United Arab Emirates,ARE,2020-11-03,1008,6
United Arab Emirates,ARE,2020-11-04,1161,2
United Arab Emirates,ARE,2020-11-05,1289,3
United Arab Emirates,ARE,2020-11-06,1292,2
United Arab Emirates,ARE,2020-11-07,1141,4
United Arab Emirates,ARE,2020-11-08,1111,0
United Arab Emirates,ARE,2020-11-09,1146,1
United Arab Emirates,ARE,2020-11-10,1096,3
United Arab Emirates,ARE,2020-11-11,1214,2
United Arab Emirates,ARE,2020-11-12,1136,3
United Arab Emirates,ARE,2020-11-13,1226,5
United Arab Emirates,ARE,2020-11-14,1174,0
United Arab Emirates,ARE,2020-11-15,1210,2
United Arab Emirates,ARE,2020-11-16,1209,4
United Arab Emirates,ARE,2020-11-17,1255,4
United Arab Emirates,ARE,2020-11-18,1292,4
United Arab Emirates,ARE,2020-11-19,1153,2
United Arab Emirates,ARE,2020-11-20,1269,3
United Arab Emirates,ARE,2020-11-21,1262,1
United Arab Emirates,ARE,2020-11-22,1205,4
United Arab Emirates,ARE,2020-11-23,1065,2
United Arab Emirates,ARE,2020-11-24,1310,5
United Arab Emirates,ARE,2020-11-25,1297,4
United Arab Emirates,ARE,2020-11-26,1305,1
United Arab Emirates,ARE,2020-11-27,1283,3
United Arab Emirates,ARE,2020-11-28,1252,2
United Arab Emirates,ARE,2020-11-29,1251,1
United Arab Emirates,ARE,2020-11-30,1107,2
United Arab Emirates,ARE,2020-12-01,1289,4
United Arab Emirates,ARE,2020-12-02,1285,4
United Arab Emirates,ARE,2020-12-03,1317,5
United Arab Emirates,ARE,2020-12-04,1311,1
United Arab Emirates,ARE,2020-12-05,1214,3
United Arab Emirates,ARE,2020-12-06,1153,3
United Arab Emirates,ARE,2020-12-07,1148,2
United Arab Emirates,ARE,2020-12-08,1260,2
United Arab Emirates,ARE,2020-12-09,1313,2
United Kingdom,GBR,2020-01-23,0,0
United Kingdom,GBR,2020-01-24,0,0
United Kingdom,GBR,2020-01-25,0,0
United Kingdom,GBR,2020-01-26,0,0
United Kingdom,GBR,2020-01-27,0,0
United Kingdom,GBR,2020-01-28,0,0
United Kingdom,GBR,2020-01-29,0,0
United Kingdom,GBR,2020-01-30,0,0
United Kingdom,GBR,2020-01-31,2,0
United Kingdom,GBR,2020-02-01,0,0
United Kingdom,GBR,2020-02-02,0,0
United Kingdom,GBR,2020-02-03,6,0
United Kingdom,GBR,2020-02-04,0,0
United Kingdom,GBR,2020-02-05,1,0
United Kingdom,GBR,2020-02-06,0,0
United Kingdom,GBR,2020-02-07,0,0
United Kingdom,GBR,2020-02-08,4,0
United Kingdom,GBR,2020-02-09,1,0
United Kingdom,GBR,2020-02-10,0,0
United Kingdom,GBR,2020-02-11,1,0
United Kingdom,GBR,2020-02-12,1,0
United Kingdom,GBR,2020-02-13,1,0
United Kingdom,GBR,2020-02-14,1,0
United Kingdom,GBR,2020-02-15,0,0
United Kingdom,GBR,2020-02-16,0,0
United Kingdom,GBR,2020-02-17,1,0
United Kingdom,GBR,2020-02-18,0,0
United Kingdom,GBR,2020-02-19,1,0
United Kingdom,GBR,2020-02-20,2,0
United Kingdom,GBR,2020-02-21,1,0
United Kingdom,GBR,2020-02-22,0,0
United Kingdom,GBR,2020-02-23,5,0
United Kingdom,GBR,2020-02-24,2,0
United Kingdom,GBR,2020-02-25,4,0
United Kingdom,GBR,2020-02-26,3,0
United Kingdom,GBR,2020-02-27,7,0
United Kingdom,GBR,2020-02-28,12,0
United Kingdom,GBR,2020-02-29,5,0
United Kingdom,GBR,2020-03-01,33,0
United Kingdom,GBR,2020-03-02,40,0
United Kingdom,GBR,2020-03-03,55,0
United Kingdom,GBR,2020-03-04,57,0
United Kingdom,GBR,2020-03-05,49,0
United Kingdom,GBR,2020-03-06,79,1
United Kingdom,GBR,2020-03-07,55,1
United Kingdom,GBR,2020-03-08,54,0
United Kingdom,GBR,2020-03-09,147,1
United Kingdom,GBR,2020-03-10,259,4
United Kingdom,GBR,2020-03-11,412,0
United Kingdom,GBR,2020-03-12,489,2
United Kingdom,GBR,2020-03-13,480,1
United Kingdom,GBR,2020-03-14,364,19
United Kingdom,GBR,2020-03-15,443,14
United Kingdom,GBR,2020-03-16,615,23
United Kingdom,GBR,2020-03-17,770,17
United Kingdom,GBR,2020-03-18,1005,34
United Kingdom,GBR,2020-03-19,1066,46
United Kingdom,GBR,2020-03-20,1258,32
United Kingdom,GBR,2020-03-21,1215,58
United Kingdom,GBR,2020-03-22,1389,36
United Kingdom,GBR,2020-03-23,2349,76
United Kingdom,GBR,2020-03-24,2382,148
United Kingdom,GBR,2020-03-25,2717,191
United Kingdom,GBR,2020-03-26,3127,182
United Kingdom,GBR,2020-03-27,3249,288
United Kingdom,GBR,2020-03-28,2843,292
United Kingdom,GBR,2020-03-29,2892,213
United Kingdom,GBR,2020-03-30,4327,374
United Kingdom,GBR,2020-03-31,4534,404
United Kingdom,GBR,2020-04-01,4974,673
United Kingdom,GBR,2020-04-02,4929,657
United Kingdom,GBR,2020-04-03,4981,737
United Kingdom,GBR,2020-04-04,4073,757
United Kingdom,GBR,2020-04-05,3650,601
United Kingdom,GBR,2020-04-06,5316,570
United Kingdom,GBR,2020-04-07,5486,1105
United Kingdom,GBR,2020-04-08,5163,1032
United Kingdom,GBR,2020-04-09,4906,1117
United Kingdom,GBR,2020-04-10,4367,1123
United Kingdom,GBR,2020-04-11,3613,844
United Kingdom,GBR,2020-04-12,3539,657
United Kingdom,GBR,2020-04-13,4205,725
United Kingdom,GBR,2020-04-14,4348,1080
United Kingdom,GBR,2020-04-15,5100,884
United Kingdom,GBR,2020-04-16,5343,1040
United Kingdom,GBR,2020-04-17,4990,914
United Kingdom,GBR,2020-04-18,4736,1108
United Kingdom,GBR,2020-04-19,3860,433
United Kingdom,GBR,2020-04-20,4866,576
United Kingdom,GBR,2020-04-21,4775,1224
United Kingdom,GBR,2020-04-22,5505,857
United Kingdom,GBR,2020-04-23,5168,684
United Kingdom,GBR,2020-04-24,4981,1018
United Kingdom,GBR,2020-04-25,3764,816
United Kingdom,GBR,2020-04-26,3473,364
United Kingdom,GBR,2020-04-27,4704,323
United Kingdom,GBR,2020-04-28,4727,971
United Kingdom,GBR,2020-04-29,5450,771
United Kingdom,GBR,2020-04-30,4964,636
United Kingdom,GBR,2020-05-01,4730,700
United Kingdom,GBR,2020-05-02,3230,585
United Kingdom,GBR,2020-05-03,2977,253
United Kingdom,GBR,2020-05-04,3383,273
United Kingdom,GBR,2020-05-05,3689,725
United Kingdom,GBR,2020-05-06,3836,647
United Kingdom,GBR,2020-05-07,3771,458
United Kingdom,GBR,2020-05-08,3052,580
United Kingdom,GBR,2020-05-09,2150,275
United Kingdom,GBR,2020-05-10,2322,217
United Kingdom,GBR,2020-05-11,3589,188
United Kingdom,GBR,2020-05-12,3395,615
United Kingdom,GBR,2020-05-13,3300,448
United Kingdom,GBR,2020-05-14,2618,353
United Kingdom,GBR,2020-05-15,2521,351
United Kingdom,GBR,2020-05-16,2072,411
United Kingdom,GBR,2020-05-17,1826,67
United Kingdom,GBR,2020-05-18,2577,146
United Kingdom,GBR,2020-05-19,3058,501
United Kingdom,GBR,2020-05-20,2712,329
United Kingdom,GBR,2020-05-21,2554,273
United Kingdom,GBR,2020-05-22,2041,291
United Kingdom,GBR,2020-05-23,1508,220
United Kingdom,GBR,2020-05-24,1355,379
United Kingdom,GBR,2020-05-25,1613,104
United Kingdom,GBR,2020-05-26,1659,131
United Kingdom,GBR,2020-05-27,1809,422
United Kingdom,GBR,2020-05-28,1736,343
United Kingdom,GBR,2020-05-29,1508,274
United Kingdom,GBR,2020-05-30,1107,154
United Kingdom,GBR,2020-05-31,1070,60
United Kingdom,GBR,2020-06-01,1444,86
United Kingdom,GBR,2020-06-02,1470,250
United Kingdom,GBR,2020-06-03,1349,254
United Kingdom,GBR,2020-06-04,1238,130
United Kingdom,GBR,2020-06-05,1110,258
United Kingdom,GBR,2020-06-06,794,143
United Kingdom,GBR,2020-06-07,718,54
United Kingdom,GBR,2020-06-08,1094,47
United Kingdom,GBR,2020-06-09,1159,197
United Kingdom,GBR,2020-06-10,1186,164
United Kingdom,GBR,2020-06-11,1007,76
United Kingdom,GBR,2020-06-12,1054,131
United Kingdom,GBR,2020-06-13,888,107
United Kingdom,GBR,2020-06-14,807,27
United Kingdom,GBR,2020-06-15,1031,29
United Kingdom,GBR,2020-06-16,1083,120
United Kingdom,GBR,2020-06-17,999,110
United Kingdom,GBR,2020-06-18,1020,67
United Kingdom,GBR,2020-06-19,984,84
United Kingdom,GBR,2020-06-20,666,71
United Kingdom,GBR,2020-06-21,624,31
United Kingdom,GBR,2020-06-22,892,13
United Kingdom,GBR,2020-06-23,882,94
United Kingdom,GBR,2020-06-24,777,87
United Kingdom,GBR,2020-06-25,697,99
United Kingdom,GBR,2020-06-26,639,77
United Kingdom,GBR,2020-06-27,634,40
United Kingdom,GBR,2020-06-28,407,31
United Kingdom,GBR,2020-06-29,620,21
United Kingdom,GBR,2020-06-30,404,54
United Kingdom,GBR,2020-07-01,63,97
United Kingdom,GBR,2020-07-02,6,41
United Kingdom,GBR,2020-07-03,502,49
United Kingdom,GBR,2020-07-04,625,32
United Kingdom,GBR,2020-07-05,519,19
United Kingdom,GBR,2020-07-06,359,11
United Kingdom,GBR,2020-07-07,584,54
United Kingdom,GBR,2020-07-08,637,57
United Kingdom,GBR,2020-07-09,643,31
United Kingdom,GBR,2020-07-10,524,34
United Kingdom,GBR,2020-07-11,826,17
United Kingdom,GBR,2020-07-12,650,9
United Kingdom,GBR,2020-07-13,537,10
United Kingdom,GBR,2020-07-14,1240,44
United Kingdom,GBR,2020-07-15,538,26
United Kingdom,GBR,2020-07-16,647,24
United Kingdom,GBR,2020-07-17,687,26
United Kingdom,GBR,2020-07-18,829,9
United Kingdom,GBR,2020-07-19,726,11
United Kingdom,GBR,2020-07-20,586,10
United Kingdom,GBR,2020-07-21,445,25
United Kingdom,GBR,2020-07-22,563,17
United Kingdom,GBR,2020-07-23,779,9
United Kingdom,GBR,2020-07-24,769,32
United Kingdom,GBR,2020-07-25,770,15
United Kingdom,GBR,2020-07-26,750,8
United Kingdom,GBR,2020-07-27,688,3
United Kingdom,GBR,2020-07-28,553,21
United Kingdom,GBR,2020-07-29,802,34
United Kingdom,GBR,2020-07-30,847,0
United Kingdom,GBR,2020-07-31,883,20
United Kingdom,GBR,2020-08-01,769,13
United Kingdom,GBR,2020-08-02,747,5
United Kingdom,GBR,2020-08-03,942,1
United Kingdom,GBR,2020-08-04,675,18
United Kingdom,GBR,2020-08-05,906,14
United Kingdom,GBR,2020-08-06,964,18
United Kingdom,GBR,2020-08-07,900,12
United Kingdom,GBR,2020-08-08,765,3
United Kingdom,GBR,2020-08-09,1113,5
United Kingdom,GBR,2020-08-10,818,18
United Kingdom,GBR,2020-08-11,1150,13
United Kingdom,GBR,2020-08-12,1039,20
United Kingdom,GBR,2020-08-13,1148,18
United Kingdom,GBR,2020-08-14,1461,11
United Kingdom,GBR,2020-08-15,1042,3
United Kingdom,GBR,2020-08-16,1111,5
United Kingdom,GBR,2020-08-17,721,3
United Kingdom,GBR,2020-08-18,1113,12
United Kingdom,GBR,2020-08-19,831,17
United Kingdom,GBR,2020-08-20,1195,6
United Kingdom,GBR,2020-08-21,1060,2
United Kingdom,GBR,2020-08-22,1332,18
United Kingdom,GBR,2020-08-23,1048,6
United Kingdom,GBR,2020-08-24,977,4
United Kingdom,GBR,2020-08-25,1201,16
United Kingdom,GBR,2020-08-26,1146,17
United Kingdom,GBR,2020-08-27,1542,12
United Kingdom,GBR,2020-08-28,1297,9
United Kingdom,GBR,2020-08-29,1110,12
United Kingdom,GBR,2020-08-30,1752,1
United Kingdom,GBR,2020-08-31,1415,3
United Kingdom,GBR,2020-09-01,1332,3
United Kingdom,GBR,2020-09-02,1514,10
United Kingdom,GBR,2020-09-03,1779,14
United Kingdom,GBR,2020-09-04,1978,10
United Kingdom,GBR,2020-09-05,1827,12
United Kingdom,GBR,2020-09-06,2987,2
United Kingdom,GBR,2020-09-07,2951,3
United Kingdom,GBR,2020-09-08,2481,32
United Kingdom,GBR,2020-09-09,2681,8
United Kingdom,GBR,2020-09-10,2931,14
United Kingdom,GBR,2020-09-11,3544,6
United Kingdom,GBR,2020-09-12,3504,9
United Kingdom,GBR,2020-09-13,3338,5
United Kingdom,GBR,2020-09-14,2625,9
United Kingdom,GBR,2020-09-15,3115,27
United Kingdom,GBR,2020-09-16,4007,20
United Kingdom,GBR,2020-09-17,3410,21
United Kingdom,GBR,2020-09-18,4329,27
United Kingdom,GBR,2020-09-19,4429,27
United Kingdom,GBR,2020-09-20,3899,18
United Kingdom,GBR,2020-09-21,4378,11
United Kingdom,GBR,2020-09-22,4936,37
United Kingdom,GBR,2020-09-23,6187,37
United Kingdom,GBR,2020-09-24,6644,40
United Kingdom,GBR,2020-09-25,6878,34
United Kingdom,GBR,2020-09-26,6050,35
United Kingdom,GBR,2020-09-27,5700,17
United Kingdom,GBR,2020-09-28,4056,13
United Kingdom,GBR,2020-09-29,7156,72
United Kingdom,GBR,2020-09-30,7117,71
United Kingdom,GBR,2020-10-01,6929,59
United Kingdom,GBR,2020-10-02,6994,66
United Kingdom,GBR,2020-10-03,12885,49
United Kingdom,GBR,2020-10-04,22965,33
United Kingdom,GBR,2020-10-05,12603,19
United Kingdom,GBR,2020-10-06,14557,76
United Kingdom,GBR,2020-10-07,14173,70
United Kingdom,GBR,2020-10-08,17550,77
United Kingdom,GBR,2020-10-09,13888,87
United Kingdom,GBR,2020-10-10,15175,81
United Kingdom,GBR,2020-10-11,12882,65
United Kingdom,GBR,2020-10-12,14011,50
United Kingdom,GBR,2020-10-13,17250,143
United Kingdom,GBR,2020-10-14,19751,137
United Kingdom,GBR,2020-10-15,18996,138
United Kingdom,GBR,2020-10-16,15657,136
United Kingdom,GBR,2020-10-17,16186,150
United Kingdom,GBR,2020-10-18,16994,67
United Kingdom,GBR,2020-10-19,18830,80
United Kingdom,GBR,2020-10-20,21365,241
United Kingdom,GBR,2020-10-21,26707,191
United Kingdom,GBR,2020-10-22,21257,189
United Kingdom,GBR,2020-10-23,20559,224
United Kingdom,GBR,2020-10-24,23033,174
United Kingdom,GBR,2020-10-25,19797,151
United Kingdom,GBR,2020-10-26,20900,102
United Kingdom,GBR,2020-10-27,22924,367
United Kingdom,GBR,2020-10-28,24714,310
United Kingdom,GBR,2020-10-29,23078,280
United Kingdom,GBR,2020-10-30,24418,274
United Kingdom,GBR,2020-10-31,21919,326
United Kingdom,GBR,2020-11-01,23261,162
United Kingdom,GBR,2020-11-02,18967,136
United Kingdom,GBR,2020-11-03,20078,397
United Kingdom,GBR,2020-11-04,25206,492
United Kingdom,GBR,2020-11-05,24164,378
United Kingdom,GBR,2020-11-06,23322,355
United Kingdom,GBR,2020-11-07,24979,413
United Kingdom,GBR,2020-11-08,20580,156
United Kingdom,GBR,2020-11-09,21397,195
United Kingdom,GBR,2020-11-10,20451,532
United Kingdom,GBR,2020-11-11,23000,596
United Kingdom,GBR,2020-11-12,33517,563
United Kingdom,GBR,2020-11-13,27316,376
United Kingdom,GBR,2020-11-14,26876,462
United Kingdom,GBR,2020-11-15,24977,168
United Kingdom,GBR,2020-11-16,21415,214
United Kingdom,GBR,2020-11-17,20060,599
United Kingdom,GBR,2020-11-18,19645,529
United Kingdom,GBR,2020-11-19,22936,502
United Kingdom,GBR,2020-11-20,20274,511
United Kingdom,GBR,2020-11-21,19921,340
United Kingdom,GBR,2020-11-22,18667,399
United Kingdom,GBR,2020-11-23,15465,207
United Kingdom,GBR,2020-11-24,11344,608
United Kingdom,GBR,2020-11-25,18261,695
United Kingdom,GBR,2020-11-26,17557,498
United Kingdom,GBR,2020-11-27,14821,520
United Kingdom,GBR,2020-11-28,15891,479
United Kingdom,GBR,2020-11-29,12164,215
United Kingdom,GBR,2020-11-30,12428,203
United Kingdom,GBR,2020-12-01,13497,603
United Kingdom,GBR,2020-12-02,16237,648
United Kingdom,GBR,2020-12-03,14951,414
United Kingdom,GBR,2020-12-04,16382,504
United Kingdom,GBR,2020-12-05,15579,397
United Kingdom,GBR,2020-12-06,17372,231
United Kingdom,GBR,2020-12-07,14774,189
United Kingdom,GBR,2020-12-08,12386,599
United Kingdom,GBR,2020-12-09,16634,533
United States,USA,2020-01-23,0,0
United States,USA,2020-01-24,1,0
United States,USA,2020-01-25,0,0
United States,USA,2020-01-26,3,0
United States,USA,2020-01-27,0,0
United States,USA,2020-01-28,0,0
United States,USA,2020-01-29,1,0
United States,USA,2020-01-30,0,0
United States,USA,2020-01-31,2,0
United States,USA,2020-02-01,0,0
United States,USA,2020-02-02,0,0
United States,USA,2020-02-03,3,0
United States,USA,2020-02-04,0,0
United States,USA,2020-02-05,0,0
United States,USA,2020-02-06,1,0
United States,USA,2020-02-07,0,0
United States,USA,2020-02-08,0,0
United States,USA,2020-02-09,0,0
United States,USA,2020-02-10,0,0
United States,USA,2020-02-11,1,0
United States,USA,2020-02-12,0,0
United States,USA,2020-02-13,1,0
United States,USA,2020-02-14,0,0
United States,USA,2020-02-15,0,0
United States,USA,2020-02-16,0,0
United States,USA,2020-02-17,0,0
United States,USA,2020-02-18,0,0
United States,USA,2020-02-19,0,0
United States,USA,2020-02-20,0,0
United States,USA,2020-02-21,2,0
United States,USA,2020-02-22,0,0
United States,USA,2020-02-23,0,0
United States,USA,2020-02-24,0,0
United States,USA,2020-02-25,0,0
United States,USA,2020-02-26,0,0
United States,USA,2020-02-27,1,0
United States,USA,2020-02-28,0,0
United States,USA,2020-02-29,8,1
United States,USA,2020-03-01,7,0
United States,USA,2020-03-02,23,5
United States,USA,2020-03-03,19,1
United States,USA,2020-03-04,33,4
United States,USA,2020-03-05,77,1
United States,USA,2020-03-06,53,2
United States,USA,2020-03-07,166,3
United States,USA,2020-03-08,116,4
United States,USA,2020-03-09,75,1
United States,USA,2020-03-10,188,6
United States,USA,2020-03-11,365,5
United States,USA,2020-03-12,439,10
United States,USA,2020-03-13,633,8
United States,USA,2020-03-14,759,7
United States,USA,2020-03-15,234,12
United States,USA,2020-03-16,1467,27
United States,USA,2020-03-17,1833,35
United States,USA,2020-03-18,2657,59
United States,USA,2020-03-19,4494,73
United States,USA,2020-03-20,6367,101
United States,USA,2020-03-21,5995,99
United States,USA,2020-03-22,8830,110
United States,USA,2020-03-23,11231,188
United States,USA,2020-03-24,10612,241
United States,USA,2020-03-25,12075,326
United States,USA,2020-03-26,17840,412
United States,USA,2020-03-27,18680,518
United States,USA,2020-03-28,19607,633
United States,USA,2020-03-29,18879,592
United States,USA,2020-03-30,22082,696
United States,USA,2020-03-31,26316,1092
United States,USA,2020-04-01,25883,1180
United States,USA,2020-04-02,30387,1503
United States,USA,2020-04-03,31970,1393
United States,USA,2020-04-04,33015,1541
United States,USA,2020-04-05,28197,1568
United States,USA,2020-04-06,30173,1776
United States,USA,2020-04-07,31410,2570
United States,USA,2020-04-08,32195,2154
United States,USA,2020-04-09,34582,2219
United States,USA,2020-04-10,33485,2227
United States,USA,2020-04-11,29308,2124
United States,USA,2020-04-12,26927,1815
United States,USA,2020-04-13,25809,1938
United States,USA,2020-04-14,28564,2454
United States,USA,2020-04-15,30165,2603
United States,USA,2020-04-16,31401,2169
United States,USA,2020-04-17,32669,2093
United States,USA,2020-04-18,27927,1969
United States,USA,2020-04-19,25689,1931
United States,USA,2020-04-20,28420,2180
United States,USA,2020-04-21,26060,2542
United States,USA,2020-04-22,29314,2438
United States,USA,2020-04-23,33184,2466
United States,USA,2020-04-24,33751,2160
United States,USA,2020-04-25,31572,1703
United States,USA,2020-04-26,26844,1334
United States,USA,2020-04-27,23187,1465
United States,USA,2020-04-28,24661,2241
United States,USA,2020-04-29,27811,2527
United States,USA,2020-04-30,29487,2416
United States,USA,2020-05-01,34240,1877
United States,USA,2020-05-02,27764,1687
United States,USA,2020-05-03,24457,1103
United States,USA,2020-05-04,23382,1318
United States,USA,2020-05-05,24510,2299
United States,USA,2020-05-06,25089,2344
United States,USA,2020-05-07,27736,1924
United States,USA,2020-05-08,26749,1752
United States,USA,2020-05-09,24948,1542
United States,USA,2020-05-10,18871,900
United States,USA,2020-05-11,19427,1002
United States,USA,2020-05-12,22725,1614
United States,USA,2020-05-13,20963,1749
United States,USA,2020-05-14,27158,1774
United States,USA,2020-05-15,25255,1664
United States,USA,2020-05-16,24016,1272
United States,USA,2020-05-17,18315,755
United States,USA,2020-05-18,21987,1167
United States,USA,2020-05-19,21055,1526
United States,USA,2020-05-20,23062,1518
United States,USA,2020-05-21,25865,1211
United States,USA,2020-05-22,23311,1245
United States,USA,2020-05-23,21103,1134
United States,USA,2020-05-24,19946,616
United States,USA,2020-05-25,18347,557
United States,USA,2020-05-26,19451,664
United States,USA,2020-05-27,18533,1508
United States,USA,2020-05-28,22868,1183
United States,USA,2020-05-29,24255,1155
United States,USA,2020-05-30,23816,954
United States,USA,2020-05-31,19037,689
United States,USA,2020-06-01,16928,777
United States,USA,2020-06-02,21389,1049
United States,USA,2020-06-03,20006,994
United States,USA,2020-06-04,21368,1005
United States,USA,2020-06-05,25349,906
United States,USA,2020-06-06,21405,697
United States,USA,2020-06-07,17662,441
United States,USA,2020-06-08,17492,497
United States,USA,2020-06-09,18361,930
United States,USA,2020-06-10,20951,899
United States,USA,2020-06-11,23042,854
United States,USA,2020-06-12,24914,820
United States,USA,2020-06-13,25268,773
United States,USA,2020-06-14,19019,313
United States,USA,2020-06-15,19456,383
United States,USA,2020-06-16,23693,821
United States,USA,2020-06-17,26499,731
United States,USA,2020-06-18,27867,708
United States,USA,2020-06-19,30981,662
United States,USA,2020-06-20,31917,606
United States,USA,2020-06-21,25968,293
United States,USA,2020-06-22,30676,384
United States,USA,2020-06-23,36208,842
United States,USA,2020-06-24,34426,756
United States,USA,2020-06-25,40356,545
United States,USA,2020-06-26,45353,621
United States,USA,2020-06-27,41359,502
United States,USA,2020-06-28,40409,278
United States,USA,2020-06-29,40057,378
United States,USA,2020-06-30,45980,648
United States,USA,2020-07-01,51488,692
United States,USA,2020-07-02,55588,720
United States,USA,2020-07-03,51841,659
United States,USA,2020-07-04,45549,269
United States,USA,2020-07-05,49580,289
United States,USA,2020-07-06,44162,361
United States,USA,2020-07-07,60755,1207
United States,USA,2020-07-08,59740,863
United States,USA,2020-07-09,62567,998
United States,USA,2020-07-10,67859,821
United States,USA,2020-07-11,60038,693
United States,USA,2020-07-12,59085,461
United States,USA,2020-07-13,58793,368
United States,USA,2020-07-14,67427,920
United States,USA,2020-07-15,67635,972
United States,USA,2020-07-16,77102,950
United States,USA,2020-07-17,71672,933
United States,USA,2020-07-18,62470,862
United States,USA,2020-07-19,60716,453
United States,USA,2020-07-20,61477,524
United States,USA,2020-07-21,64239,1101
United States,USA,2020-07-22,71915,1220
United States,USA,2020-07-23,68511,1092
United States,USA,2020-07-24,73208,1130
United States,USA,2020-07-25,65375,888
United States,USA,2020-07-26,54864,483
United States,USA,2020-07-27,55947,1119
United States,USA,2020-07-28,65785,1369
United States,USA,2020-07-29,71832,1431
United States,USA,2020-07-30,67599,1216
United States,USA,2020-07-31,67911,1242
United States,USA,2020-08-01,57839,1109
United States,USA,2020-08-02,46269,411
United States,USA,2020-08-03,44567,539
United States,USA,2020-08-04,57283,1374
United States,USA,2020-08-05,54433,1376
United States,USA,2020-08-06,59481,1248
United States,USA,2020-08-07,58322,1238
United States,USA,2020-08-08,54449,1082
United States,USA,2020-08-09,46369,516
United States,USA,2020-08-10,48733,527
United States,USA,2020-08-11,46910,1068
United States,USA,2020-08-12,56811,1506
United States,USA,2020-08-13,51742,1064
United States,USA,2020-08-14,64764,1343
United States,USA,2020-08-15,46790,1030
United States,USA,2020-08-16,41181,575
United States,USA,2020-08-17,36484,446
United States,USA,2020-08-18,45034,1331
United States,USA,2020-08-19,47393,1331
United States,USA,2020-08-20,44087,1078
United States,USA,2020-08-21,48253,1112
United States,USA,2020-08-22,43653,984
United States,USA,2020-08-23,34510,455
United States,USA,2020-08-24,36432,443
United States,USA,2020-08-25,39979,1230
United States,USA,2020-08-26,45520,1228
United States,USA,2020-08-27,45120,1105
United States,USA,2020-08-28,46929,971
United States,USA,2020-08-29,45414,838
United States,USA,2020-08-30,34787,438
United States,USA,2020-08-31,35138,595
United States,USA,2020-09-01,41677,1065
United States,USA,2020-09-02,40951,1052
United States,USA,2020-09-03,43781,1067
United States,USA,2020-09-04,50129,970
United States,USA,2020-09-05,43192,772
United States,USA,2020-09-06,31511,410
United States,USA,2020-09-07,23545,276
United States,USA,2020-09-08,26845,445
United States,USA,2020-09-09,33895,1182
United States,USA,2020-09-10,36066,908
United States,USA,2020-09-11,47439,1212
United States,USA,2020-09-12,41003,712
United States,USA,2020-09-13,34305,386
United States,USA,2020-09-14,33842,422
United States,USA,2020-09-15,39385,1288
United States,USA,2020-09-16,38460,988
United States,USA,2020-09-17,44922,866
United States,USA,2020-09-18,48750,929
United States,USA,2020-09-19,42512,718
United States,USA,2020-09-20,38444,241
United States,USA,2020-09-21,51495,422
United States,USA,2020-09-22,39482,1023
United States,USA,2020-09-23,38581,1102
United States,USA,2020-09-24,45710,917
United States,USA,2020-09-25,48054,939
United States,USA,2020-09-26,44394,749
United States,USA,2020-09-27,37280,282
United States,USA,2020-09-28,32284,325
United States,USA,2020-09-29,42692,905
United States,USA,2020-09-30,41196,942
United States,USA,2020-10-01,45357,851
United States,USA,2020-10-02,54469,929
United States,USA,2020-10-03,48627,680
United States,USA,2020-10-04,36092,349
United States,USA,2020-10-05,38835,461
United States,USA,2020-10-06,43949,701
United States,USA,2020-10-07,50641,930
United States,USA,2020-10-08,58329,965
United States,USA,2020-10-09,55994,964
United States,USA,2020-10-10,54074,627
United States,USA,2020-10-11,45948,424
United States,USA,2020-10-12,40523,335
United States,USA,2020-10-13,52879,797
United States,USA,2020-10-14,59473,1001
United States,USA,2020-10-15,64358,819
United States,USA,2020-10-16,68449,904
United States,USA,2020-10-17,56954,745
United States,USA,2020-10-18,49354,431
United States,USA,2020-10-19,66869,464
United States,USA,2020-10-20,61088,935
United States,USA,2020-10-21,63026,1155
United States,USA,2020-10-22,75335,849
United States,USA,2020-10-23,80987,951
United States,USA,2020-10-24,82821,938
United States,USA,2020-10-25,61802,378
United States,USA,2020-10-26,66504,490
United States,USA,2020-10-27,76001,968
United States,USA,2020-10-28,78684,1008
United States,USA,2020-10-29,90168,966
United States,USA,2020-10-30,98519,1028
